rental_id,rental_date,inventory_id,customer_id,return_date,staff_id,last_update
1701,2022-06-16 06:18:48-06,3000,315,2022-06-22 08:00:48-06,1,2022-02-15 20:30:53-06
1702,2022-06-16 06:21:05-06,1822,242,2022-06-19 03:13:05-06,2,2022-02-15 20:30:53-06
1703,2022-06-16 06:28:44-06,2346,589,2022-06-17 04:03:44-06,1,2022-02-15 20:30:53-06
1704,2022-06-16 06:45:56-06,4425,488,2022-06-24 11:12:56-06,1,2022-02-15 20:30:53-06
1705,2022-06-16 06:59:42-06,123,564,2022-06-18 12:54:42-06,2,2022-02-15 20:30:53-06
1706,2022-06-16 07:01:02-06,2935,26,2022-06-25 12:29:02-06,1,2022-02-15 20:30:53-06
1707,2022-06-16 07:01:27-06,185,4,2022-06-18 02:35:27-06,1,2022-02-15 20:30:53-06
1708,2022-06-16 07:08:44-06,2259,478,2022-06-19 01:35:44-06,1,2022-02-15 20:30:53-06
1709,2022-06-16 07:10:15-06,3501,426,2022-06-24 09:38:15-06,2,2022-02-15 20:30:53-06
1710,2022-06-16 07:11:24-06,144,77,2022-06-22 08:26:24-06,1,2022-02-15 20:30:53-06
1711,2022-06-16 07:11:52-06,273,347,2022-06-25 01:49:52-06,1,2022-02-15 20:30:53-06
1712,2022-06-16 07:25:09-06,1363,535,2022-06-17 10:55:09-06,1,2022-02-15 20:30:53-06
1713,2022-06-16 07:28:33-06,2580,164,2022-06-18 02:02:33-06,1,2022-02-15 20:30:53-06
1714,2022-06-16 07:29:59-06,535,477,2022-06-24 10:27:59-06,2,2022-02-15 20:30:53-06
1715,2022-06-16 07:37:12-06,1594,203,2022-06-20 12:36:12-06,1,2022-02-15 20:30:53-06
1716,2022-06-16 07:39:31-06,20,24,2022-06-19 08:37:31-06,1,2022-02-15 20:30:53-06
1717,2022-06-16 07:47:16-06,3007,277,2022-06-19 03:11:16-06,2,2022-02-15 20:30:53-06
1718,2022-06-16 07:52:02-06,288,516,2022-06-25 03:53:02-06,2,2022-02-15 20:30:53-06
1719,2022-06-16 07:55:53-06,2699,582,2022-06-18 07:12:53-06,1,2022-02-15 20:30:53-06
1720,2022-06-16 08:00:14-06,3500,543,2022-06-21 06:57:14-06,2,2022-02-15 20:30:53-06
1721,2022-06-16 08:01:36-06,3521,485,2022-06-23 03:48:36-06,1,2022-02-15 20:30:53-06
1722,2022-06-16 08:12:52-06,2142,364,2022-06-19 06:01:52-06,2,2022-02-15 20:30:53-06
1723,2022-06-16 08:14:18-06,2417,259,2022-06-23 08:45:18-06,2,2022-02-15 20:30:53-06
1724,2022-06-16 08:15:43-06,61,146,2022-06-23 03:14:43-06,2,2022-02-15 20:30:53-06
1725,2022-06-16 08:18:57-06,726,1,2022-06-17 14:05:57-06,1,2022-02-15 20:30:53-06
1726,2022-06-16 08:19:10-06,116,3,2022-06-25 04:39:10-06,2,2022-02-15 20:30:53-06
1727,2022-06-16 08:21:47-06,2951,457,2022-06-17 07:12:47-06,1,2022-02-15 20:30:53-06
1728,2022-06-16 08:29:29-06,1366,59,2022-06-23 05:47:29-06,1,2022-02-15 20:30:53-06
1729,2022-06-16 08:29:47-06,3364,523,2022-06-25 13:55:47-06,2,2022-02-15 20:30:53-06
1730,2022-06-16 08:30:01-06,1372,390,2022-06-19 05:56:01-06,1,2022-02-15 20:30:53-06
1731,2022-06-16 08:32:12-06,3698,344,2022-06-19 11:58:12-06,2,2022-02-15 20:30:53-06
1732,2022-06-16 08:34:41-06,2287,129,2022-06-18 06:05:41-06,1,2022-02-15 20:30:53-06
1733,2022-06-16 08:37:07-06,542,480,2022-06-23 08:53:07-06,2,2022-02-15 20:30:53-06
1734,2022-06-16 08:49:30-06,1113,94,2022-06-22 06:52:30-06,2,2022-02-15 20:30:53-06
1735,2022-06-16 08:51:52-06,97,4,2022-06-20 06:27:52-06,1,2022-02-15 20:30:53-06
1736,2022-06-16 08:52:32-06,3771,139,2022-06-21 07:39:32-06,2,2022-02-15 20:30:53-06
1737,2022-06-16 08:59:44-06,4029,467,2022-06-23 05:22:44-06,1,2022-02-15 20:30:53-06
1738,2022-06-16 09:07:27-06,3260,177,2022-06-20 08:22:27-06,1,2022-02-15 20:30:53-06
1739,2022-06-16 09:09:38-06,2557,450,2022-06-22 11:04:38-06,2,2022-02-15 20:30:53-06
1740,2022-06-16 09:29:00-06,2282,324,2022-06-20 07:07:00-06,2,2022-02-15 20:30:53-06
1741,2022-06-16 09:31:37-06,3722,176,2022-06-25 14:38:37-06,1,2022-02-15 20:30:53-06
1742,2022-06-16 09:37:48-06,2772,576,2022-06-17 12:47:48-06,2,2022-02-15 20:30:53-06
1743,2022-06-16 09:38:10-06,2777,258,2022-06-17 06:13:10-06,1,2022-02-15 20:30:53-06
1744,2022-06-16 09:39:58-06,3075,230,2022-06-18 12:50:58-06,2,2022-02-15 20:30:53-06
1745,2022-06-16 09:41:16-06,2812,178,2022-06-23 14:02:16-06,2,2022-02-15 20:30:53-06
1746,2022-06-16 09:41:19-06,4272,385,2022-06-19 04:28:19-06,2,2022-02-15 20:30:53-06
1747,2022-06-16 09:53:33-06,1661,273,2022-06-25 14:48:33-06,2,2022-02-15 20:30:53-06
1748,2022-06-16 09:54:03-06,2434,473,2022-06-18 13:11:03-06,1,2022-02-15 20:30:53-06
1749,2022-06-16 09:56:00-06,1554,283,2022-06-21 14:02:00-06,2,2022-02-15 20:30:53-06
1750,2022-06-16 09:57:36-06,1103,321,2022-06-25 14:51:36-06,1,2022-02-15 20:30:53-06
1751,2022-06-16 10:00:14-06,138,123,2022-06-17 05:12:14-06,2,2022-02-15 20:30:53-06
1752,2022-06-16 10:02:55-06,3529,12,2022-06-23 12:09:55-06,2,2022-02-15 20:30:53-06
1753,2022-06-16 10:08:17-06,3817,249,2022-06-21 14:47:17-06,2,2022-02-15 20:30:53-06
1754,2022-06-16 10:13:23-06,4106,25,2022-06-22 13:46:23-06,1,2022-02-15 20:30:53-06
1755,2022-06-16 10:18:44-06,1721,117,2022-06-17 09:54:44-06,1,2022-02-15 20:30:53-06
1756,2022-06-16 10:22:33-06,1401,571,2022-06-21 09:52:33-06,1,2022-02-15 20:30:53-06
1757,2022-06-16 10:32:24-06,4491,510,2022-06-18 06:12:24-06,1,2022-02-15 20:30:53-06
1758,2022-06-16 10:39:39-06,2654,474,2022-06-25 06:06:39-06,1,2022-02-15 20:30:53-06
1759,2022-06-16 10:46:37-06,1402,430,2022-06-24 12:40:37-06,2,2022-02-15 20:30:53-06
1760,2022-06-16 10:48:37-06,3929,261,2022-06-18 09:01:37-06,2,2022-02-15 20:30:53-06
1761,2022-06-16 10:49:57-06,1570,521,2022-06-17 14:03:57-06,2,2022-02-15 20:30:53-06
1762,2022-06-16 10:50:19-06,3050,116,2022-06-19 14:35:19-06,2,2022-02-15 20:30:53-06
1763,2022-06-16 10:51:01-06,1941,389,2022-06-20 10:27:01-06,1,2022-02-15 20:30:53-06
1764,2022-06-16 10:51:54-06,705,392,2022-06-21 13:36:54-06,2,2022-02-15 20:30:53-06
1765,2022-06-16 10:56:10-06,822,273,2022-06-19 16:40:10-06,2,2022-02-15 20:30:53-06
1766,2022-06-16 10:59:37-06,2041,118,2022-06-18 09:32:37-06,2,2022-02-15 20:30:53-06
1767,2022-06-16 11:01:36-06,1162,205,2022-06-18 05:39:36-06,2,2022-02-15 20:30:53-06
1768,2022-06-16 11:02:06-06,2131,131,2022-06-23 10:19:06-06,2,2022-02-15 20:30:53-06
1769,2022-06-16 11:07:48-06,1229,397,2022-06-22 05:39:48-06,1,2022-02-15 20:30:53-06
1770,2022-06-16 11:07:55-06,1681,359,2022-06-23 16:49:55-06,2,2022-02-15 20:30:53-06
1771,2022-06-16 11:12:17-06,1769,416,2022-06-18 09:11:17-06,1,2022-02-15 20:30:53-06
1772,2022-06-16 11:12:54-06,1269,525,2022-06-24 12:55:54-06,1,2022-02-15 20:30:53-06
1773,2022-06-16 11:13:43-06,4396,462,2022-06-24 10:43:43-06,2,2022-02-15 20:30:53-06
1774,2022-06-16 11:27:52-06,3058,442,2022-06-21 06:35:52-06,2,2022-02-15 20:30:53-06
1775,2022-06-16 11:28:19-06,1922,123,2022-06-25 06:09:19-06,2,2022-02-15 20:30:53-06
1776,2022-06-16 11:46:58-06,1404,472,2022-06-24 09:01:58-06,1,2022-02-15 20:30:53-06
1777,2022-06-16 11:52:12-06,3325,49,2022-06-25 06:55:12-06,1,2022-02-15 20:30:53-06
1778,2022-06-16 11:54:48-06,2512,341,2022-06-22 09:08:48-06,2,2022-02-15 20:30:53-06
1779,2022-06-16 11:55:11-06,1044,438,2022-06-17 13:11:11-06,1,2022-02-15 20:30:53-06
1780,2022-06-16 12:11:45-06,146,352,2022-06-19 08:34:45-06,2,2022-02-15 20:30:53-06
1781,2022-06-16 12:20:24-06,2841,429,2022-06-25 10:02:24-06,2,2022-02-15 20:30:53-06
1782,2022-06-16 12:21:12-06,1820,498,2022-06-22 09:03:12-06,2,2022-02-15 20:30:53-06
1783,2022-06-16 12:23:23-06,50,18,2022-06-17 17:57:23-06,1,2022-02-15 20:30:53-06
1784,2022-06-16 12:25:32-06,3792,134,2022-06-19 17:00:32-06,2,2022-02-15 20:30:53-06
1785,2022-06-16 12:27:12-06,3413,50,2022-06-24 12:25:12-06,1,2022-02-15 20:30:53-06
1786,2022-06-16 12:30:54-06,263,323,2022-06-19 07:24:54-06,1,2022-02-15 20:30:53-06
1787,2022-06-16 12:30:59-06,3823,546,2022-06-21 11:25:59-06,2,2022-02-15 20:30:53-06
1788,2022-06-16 12:47:18-06,3794,357,2022-06-22 16:10:18-06,1,2022-02-15 20:30:53-06
1789,2022-06-16 12:49:18-06,4264,105,2022-06-23 10:07:18-06,2,2022-02-15 20:30:53-06
1790,2022-06-16 12:58:40-06,1070,158,2022-06-17 12:31:40-06,2,2022-02-15 20:30:53-06
1791,2022-06-16 13:04:28-06,301,76,2022-06-23 15:30:28-06,1,2022-02-15 20:30:53-06
1792,2022-06-16 13:04:50-06,3800,351,2022-06-25 17:57:50-06,1,2022-02-15 20:30:53-06
1793,2022-06-16 13:07:27-06,4356,230,2022-06-19 13:55:27-06,1,2022-02-15 20:30:53-06
1794,2022-06-16 13:08:37-06,497,452,2022-06-21 18:54:37-06,1,2022-02-15 20:30:53-06
1795,2022-06-16 13:09:01-06,536,56,2022-06-24 10:50:01-06,2,2022-02-15 20:30:53-06
1796,2022-06-16 13:10:43-06,3229,283,2022-06-20 12:12:43-06,1,2022-02-15 20:30:53-06
1797,2022-06-16 13:13:03-06,3435,275,2022-06-22 15:56:03-06,1,2022-02-15 20:30:53-06
1798,2022-06-16 13:16:15-06,1654,429,2022-06-20 15:23:15-06,2,2022-02-15 20:30:53-06
1799,2022-06-16 13:17:20-06,2847,505,2022-06-20 16:55:20-06,1,2022-02-15 20:30:53-06
1800,2022-06-16 13:18:46-06,2058,149,2022-06-20 10:12:46-06,1,2022-02-15 20:30:53-06
1801,2022-06-16 13:21:53-06,1015,10,2022-06-18 16:18:53-06,1,2022-02-15 20:30:53-06
1802,2022-06-16 13:23:30-06,4174,455,2022-06-21 13:02:30-06,1,2022-02-15 20:30:53-06
1803,2022-06-16 13:32:47-06,3784,127,2022-06-20 19:03:47-06,1,2022-02-15 20:30:53-06
1804,2022-06-16 13:33:15-06,1152,570,2022-06-17 19:31:15-06,2,2022-02-15 20:30:53-06
1805,2022-06-16 13:36:00-06,3962,208,2022-06-17 09:27:00-06,1,2022-02-15 20:30:53-06
1806,2022-06-16 13:41:57-06,2053,45,2022-06-18 12:25:57-06,2,2022-02-15 20:30:53-06
1807,2022-06-16 13:58:59-06,1174,338,2022-06-20 14:31:59-06,2,2022-02-15 20:30:53-06
1808,2022-06-16 13:59:35-06,2424,466,2022-06-24 08:31:35-06,1,2022-02-15 20:30:53-06
1809,2022-06-16 14:00:20-06,1071,517,2022-06-25 13:25:20-06,1,2022-02-15 20:30:53-06
1810,2022-06-16 14:06:00-06,2368,7,2022-06-21 14:24:00-06,1,2022-02-15 20:30:53-06
1811,2022-06-16 14:06:20-06,3700,235,2022-06-21 14:59:20-06,2,2022-02-15 20:30:53-06
1812,2022-06-16 14:08:46-06,751,37,2022-06-21 08:44:46-06,2,2022-02-15 20:30:53-06
1813,2022-06-16 14:11:00-06,1236,259,2022-06-24 08:30:00-06,1,2022-02-15 20:30:53-06
1814,2022-06-16 14:15:22-06,39,144,2022-06-23 10:00:22-06,1,2022-02-15 20:30:53-06
1815,2022-06-16 14:16:07-06,1551,84,2022-06-17 09:37:07-06,2,2022-02-15 20:30:53-06
1816,2022-06-16 14:20:41-06,2861,594,2022-06-17 19:21:41-06,1,2022-02-15 20:30:53-06
1817,2022-06-16 14:20:52-06,1354,574,2022-06-19 09:24:52-06,2,2022-02-15 20:30:53-06
1818,2022-06-16 14:30:34-06,1218,63,2022-06-19 20:27:34-06,2,2022-02-15 20:30:53-06
1819,2022-06-16 14:32:50-06,1689,386,2022-06-25 18:11:50-06,1,2022-02-15 20:30:53-06
1820,2022-06-16 14:34:50-06,3672,120,2022-06-20 09:50:50-06,1,2022-02-15 20:30:53-06
1821,2022-06-16 14:42:49-06,3207,468,2022-06-20 09:25:49-06,2,2022-02-15 20:30:53-06
1822,2022-06-16 14:43:45-06,674,86,2022-06-17 14:37:45-06,1,2022-02-15 20:30:53-06
1823,2022-06-16 14:48:16-06,3871,448,2022-06-21 20:09:16-06,1,2022-02-15 20:30:53-06
1824,2022-06-16 14:51:04-06,2269,575,2022-06-18 11:12:04-06,1,2022-02-15 20:30:53-06
1825,2022-06-16 14:53:05-06,2908,55,2022-06-20 10:22:05-06,2,2022-02-15 20:30:53-06
1826,2022-06-16 14:53:52-06,421,578,2022-06-25 11:46:52-06,2,2022-02-15 20:30:53-06
1827,2022-06-16 14:54:40-06,3804,423,2022-06-19 14:28:40-06,2,2022-02-15 20:30:53-06
1828,2022-06-16 15:04:34-06,316,68,2022-06-20 14:07:34-06,2,2022-02-15 20:30:53-06
1829,2022-06-16 15:14:21-06,617,293,2022-06-21 09:51:21-06,1,2022-02-15 20:30:53-06
1830,2022-06-16 15:18:43-06,4010,499,2022-06-23 14:14:43-06,2,2022-02-15 20:30:53-06
1831,2022-06-16 15:22:17-06,2610,383,2022-06-25 16:23:17-06,2,2022-02-15 20:30:53-06
1832,2022-06-16 15:35:20-06,500,220,2022-06-18 20:09:20-06,1,2022-02-15 20:30:53-06
1833,2022-06-16 15:45:03-06,1337,121,2022-06-20 15:02:03-06,2,2022-02-15 20:30:53-06
1834,2022-06-16 15:49:08-06,4018,189,2022-06-22 14:08:08-06,1,2022-02-15 20:30:53-06
1835,2022-06-16 16:05:36-06,1482,112,2022-06-18 21:46:36-06,1,2022-02-15 20:30:53-06
1836,2022-06-16 16:13:05-06,2753,176,2022-06-23 18:40:05-06,2,2022-02-15 20:30:53-06
1837,2022-06-16 16:16:15-06,1259,309,2022-06-21 14:54:15-06,1,2022-02-15 20:30:53-06
1838,2022-06-16 16:20:16-06,513,31,2022-06-19 19:34:16-06,1,2022-02-15 20:30:53-06
1839,2022-06-16 16:22:22-06,2750,223,2022-06-22 17:33:22-06,1,2022-02-15 20:30:53-06
1840,2022-06-16 16:39:34-06,340,404,2022-06-21 16:36:34-06,1,2022-02-15 20:30:53-06
1841,2022-06-16 16:44:13-06,2363,6,2022-06-21 21:09:13-06,1,2022-02-15 20:30:53-06
1842,2022-06-16 16:45:59-06,1472,426,2022-06-25 22:31:59-06,1,2022-02-15 20:30:53-06
1843,2022-06-16 16:53:42-06,2714,132,2022-06-22 11:33:42-06,2,2022-02-15 20:30:53-06
1844,2022-06-16 16:53:53-06,2307,454,2022-06-21 19:19:53-06,2,2022-02-15 20:30:53-06
1845,2022-06-16 16:56:11-06,3395,215,2022-06-18 18:41:11-06,2,2022-02-15 20:30:53-06
1846,2022-06-16 17:02:44-06,1725,422,2022-06-18 16:47:44-06,2,2022-02-15 20:30:53-06
1847,2022-06-16 17:05:22-06,1189,363,2022-06-20 14:09:22-06,1,2022-02-15 20:30:53-06
1848,2022-06-16 17:07:07-06,3797,526,2022-06-21 14:41:07-06,2,2022-02-15 20:30:53-06
1849,2022-06-16 17:13:19-06,2507,341,2022-06-23 11:37:19-06,2,2022-02-15 20:30:53-06
1850,2022-06-16 17:31:35-06,761,517,2022-06-24 22:19:35-06,1,2022-02-15 20:30:53-06
1851,2022-06-16 17:32:26-06,1121,451,2022-06-22 12:54:26-06,2,2022-02-15 20:30:53-06
1852,2022-06-16 17:38:20-06,4122,271,2022-06-22 13:04:20-06,2,2022-02-15 20:30:53-06
1853,2022-06-16 17:39:54-06,2949,301,2022-06-18 17:22:54-06,2,2022-02-15 20:30:53-06
1854,2022-06-16 17:43:57-06,119,37,2022-06-22 22:49:57-06,1,2022-02-15 20:30:53-06
1855,2022-06-16 17:54:58-06,4457,492,2022-06-20 12:29:58-06,1,2022-02-15 20:30:53-06
1856,2022-06-16 18:02:00-06,3034,161,2022-06-19 14:29:00-06,2,2022-02-15 20:30:53-06
1857,2022-06-16 18:12:58-06,4257,427,2022-06-20 21:49:58-06,1,2022-02-15 20:30:53-06
1858,2022-06-16 18:13:11-06,3200,99,2022-06-18 14:33:11-06,2,2022-02-15 20:30:53-06
1859,2022-06-16 18:13:38-06,3405,533,2022-06-17 20:13:38-06,1,2022-02-15 20:30:53-06
1860,2022-06-16 18:17:12-06,1853,293,2022-06-21 15:35:12-06,1,2022-02-15 20:30:53-06
1861,2022-06-16 18:17:31-06,135,454,2022-06-24 19:11:31-06,1,2022-02-15 20:30:53-06
1862,2022-06-16 18:29:30-06,3299,553,2022-06-25 13:43:30-06,1,2022-02-15 20:30:53-06
1863,2022-06-16 18:31:46-06,4466,550,2022-06-25 19:09:46-06,2,2022-02-15 20:30:53-06
1864,2022-06-16 18:39:47-06,1815,130,2022-06-24 12:39:47-06,2,2022-02-15 20:30:53-06
1865,2022-06-16 18:49:36-06,2657,526,2022-06-23 14:13:36-06,1,2022-02-15 20:30:53-06
1866,2022-06-16 18:53:19-06,2579,575,2022-06-18 23:14:19-06,2,2022-02-15 20:30:53-06
1867,2022-06-16 19:01:37-06,3537,415,2022-06-24 21:52:37-06,2,2022-02-15 20:30:53-06
1868,2022-06-16 19:03:22-06,2412,380,2022-06-24 21:38:22-06,1,2022-02-15 20:30:53-06
1869,2022-06-16 19:08:00-06,871,351,2022-06-19 14:43:00-06,1,2022-02-15 20:30:53-06
1870,2022-06-16 19:24:36-06,895,191,2022-06-17 16:04:36-06,2,2022-02-15 20:30:53-06
1871,2022-06-16 19:25:12-06,481,204,2022-06-22 20:16:12-06,2,2022-02-15 20:30:53-06
1872,2022-06-16 19:27:03-06,3596,206,2022-06-20 15:41:03-06,2,2022-02-15 20:30:53-06
1873,2022-06-16 19:38:28-06,2933,71,2022-06-22 21:39:28-06,1,2022-02-15 20:30:53-06
1874,2022-06-16 19:39:20-06,3884,30,2022-06-23 21:41:20-06,2,2022-02-15 20:30:53-06
1875,2022-06-16 19:45:10-06,1652,528,2022-06-22 15:54:10-06,2,2022-02-15 20:30:53-06
1876,2022-06-16 19:50:51-06,384,459,2022-06-18 00:21:51-06,1,2022-02-15 20:30:53-06
1877,2022-06-16 19:54:16-06,3404,261,2022-06-25 14:51:16-06,2,2022-02-15 20:30:53-06
1878,2022-06-16 19:55:32-06,3319,381,2022-06-20 20:44:32-06,1,2022-02-15 20:30:53-06
1879,2022-06-16 19:57:34-06,3983,343,2022-06-18 17:00:34-06,1,2022-02-15 20:30:53-06
1880,2022-06-16 20:08:59-06,1133,289,2022-06-19 00:16:59-06,1,2022-02-15 20:30:53-06
1881,2022-06-16 20:09:56-06,159,134,2022-06-17 18:49:56-06,1,2022-02-15 20:30:53-06
1882,2022-06-16 20:17:21-06,1400,47,2022-06-19 15:23:21-06,2,2022-02-15 20:30:53-06
1883,2022-06-16 20:18:51-06,3504,550,2022-06-17 22:46:51-06,1,2022-02-15 20:30:53-06
1884,2022-06-16 20:19:20-06,4567,305,2022-06-20 17:19:20-06,1,2022-02-15 20:30:53-06
1885,2022-06-16 20:35:59-06,740,588,2022-06-20 22:57:59-06,2,2022-02-15 20:30:53-06
1886,2022-06-16 20:36:02-06,2367,505,2022-06-19 01:12:02-06,2,2022-02-15 20:30:53-06
1887,2022-06-16 20:53:18-06,3591,32,2022-06-25 00:37:18-06,2,2022-02-15 20:30:53-06
1888,2022-06-16 20:58:36-06,2872,405,2022-06-22 02:28:36-06,1,2022-02-15 20:30:53-06
1889,2022-06-16 21:05:12-06,3909,572,2022-06-25 21:13:12-06,1,2022-02-15 20:30:53-06
1890,2022-06-16 21:06:13-06,1764,447,2022-06-22 00:46:13-06,2,2022-02-15 20:30:53-06
1891,2022-06-16 21:16:44-06,3576,109,2022-06-24 00:20:44-06,1,2022-02-15 20:30:53-06
1892,2022-06-16 21:17:33-06,139,319,2022-06-19 17:06:33-06,1,2022-02-15 20:30:53-06
1893,2022-06-16 21:18:37-06,3346,390,2022-06-23 16:35:37-06,2,2022-02-15 20:30:53-06
1894,2022-06-16 21:18:48-06,3707,204,2022-06-25 17:07:48-06,1,2022-02-15 20:30:53-06
1895,2022-06-16 21:25:12-06,680,30,2022-06-26 01:44:12-06,1,2022-02-15 20:30:53-06
1896,2022-06-16 21:25:46-06,2077,270,2022-06-26 02:37:46-06,1,2022-02-15 20:30:53-06
1897,2022-06-16 21:26:23-06,4142,422,2022-06-25 02:32:23-06,2,2022-02-15 20:30:53-06
1898,2022-06-16 21:28:11-06,2873,143,2022-06-25 00:04:11-06,2,2022-02-15 20:30:53-06
1899,2022-06-16 21:29:15-06,858,200,2022-06-26 01:39:15-06,1,2022-02-15 20:30:53-06
1900,2022-06-16 21:29:58-06,1425,34,2022-06-20 22:58:58-06,1,2022-02-15 20:30:53-06
1901,2022-06-16 21:35:19-06,2469,292,2022-06-24 23:09:19-06,2,2022-02-15 20:30:53-06
1902,2022-06-16 21:35:52-06,2905,479,2022-06-19 23:52:52-06,2,2022-02-15 20:30:53-06
1903,2022-06-16 21:37:20-06,1939,588,2022-06-26 02:05:20-06,2,2022-02-15 20:30:53-06
1904,2022-06-16 21:45:41-06,2472,87,2022-06-17 16:56:41-06,2,2022-02-15 20:30:53-06
1905,2022-06-16 21:51:43-06,1043,39,2022-06-24 02:35:43-06,1,2022-02-15 20:30:53-06
1906,2022-06-16 21:53:35-06,1049,455,2022-06-20 18:16:35-06,2,2022-02-15 20:30:53-06
1907,2022-06-16 22:08:27-06,988,66,2022-06-23 02:13:27-06,1,2022-02-15 20:30:53-06
1908,2022-06-16 22:10:36-06,399,358,2022-06-18 20:52:36-06,1,2022-02-15 20:30:53-06
1909,2022-06-16 22:11:04-06,2599,269,2022-06-18 21:33:04-06,2,2022-02-15 20:30:53-06
1910,2022-06-16 22:11:27-06,3903,199,2022-06-23 16:16:27-06,1,2022-02-15 20:30:53-06
1911,2022-06-16 22:15:15-06,910,3,2022-06-24 04:05:15-06,2,2022-02-15 20:30:53-06
1912,2022-06-16 22:18:32-06,4136,538,2022-06-20 03:01:32-06,2,2022-02-15 20:30:53-06
1913,2022-06-16 22:19:47-06,1825,116,2022-06-20 20:39:47-06,1,2022-02-15 20:30:53-06
1914,2022-06-16 22:25:54-06,3406,450,2022-06-23 21:25:54-06,2,2022-02-15 20:30:53-06
1915,2022-06-16 22:28:28-06,2620,393,2022-06-21 00:12:28-06,2,2022-02-15 20:30:53-06
1916,2022-06-16 22:29:59-06,4428,429,2022-06-25 22:35:59-06,2,2022-02-15 20:30:53-06
1917,2022-06-16 22:36:07-06,2667,400,2022-06-23 18:44:07-06,1,2022-02-15 20:30:53-06
1918,2022-06-16 22:40:14-06,3749,310,2022-06-21 01:53:14-06,2,2022-02-15 20:30:53-06
1919,2022-06-16 22:40:52-06,3855,197,2022-06-22 22:58:52-06,1,2022-02-15 20:30:53-06
1920,2022-06-16 23:00:23-06,2199,75,2022-06-23 21:49:23-06,1,2022-02-15 20:30:53-06
1921,2022-06-16 23:04:16-06,4369,417,2022-06-22 22:26:16-06,2,2022-02-15 20:30:53-06
1922,2022-06-16 23:04:25-06,2484,343,2022-06-18 02:15:25-06,2,2022-02-15 20:30:53-06
1923,2022-06-16 23:06:10-06,691,400,2022-06-23 21:29:10-06,2,2022-02-15 20:30:53-06
1924,2022-06-16 23:13:34-06,2577,86,2022-06-17 18:51:34-06,1,2022-02-15 20:30:53-06
1925,2022-06-16 23:16:47-06,3995,510,2022-06-20 23:03:47-06,1,2022-02-15 20:30:53-06
1926,2022-06-16 23:24:30-06,3509,462,2022-06-24 20:39:30-06,2,2022-02-15 20:30:53-06
1927,2022-06-16 23:48:19-06,3304,188,2022-06-20 20:23:19-06,1,2022-02-15 20:30:53-06
1928,2022-06-16 23:48:31-06,3454,353,2022-06-26 01:17:31-06,1,2022-02-15 20:30:53-06
1929,2022-06-16 23:49:30-06,573,327,2022-06-22 05:07:30-06,2,2022-02-15 20:30:53-06
1930,2022-06-16 23:50:46-06,79,112,2022-06-19 01:51:46-06,2,2022-02-15 20:30:53-06
1931,2022-06-16 23:51:56-06,1411,391,2022-06-22 01:27:56-06,1,2022-02-15 20:30:53-06
1932,2022-06-16 23:54:41-06,3185,120,2022-06-18 22:12:41-06,2,2022-02-15 20:30:53-06
1933,2022-06-16 23:54:42-06,980,13,2022-06-25 19:00:42-06,1,2022-02-15 20:30:53-06
1934,2022-06-17 00:04:57-06,4000,16,2022-06-25 05:21:57-06,2,2022-02-15 20:30:53-06
1935,2022-06-17 00:14:15-06,1962,295,2022-06-19 22:59:15-06,1,2022-02-15 20:30:53-06
1936,2022-06-17 00:15:41-06,3037,213,2022-06-18 04:37:41-06,2,2022-02-15 20:30:53-06
1937,2022-06-17 00:16:46-06,1266,385,2022-06-20 21:22:46-06,2,2022-02-15 20:30:53-06
1938,2022-06-17 00:18:36-06,570,454,2022-06-18 18:43:36-06,2,2022-02-15 20:30:53-06
1939,2022-06-17 00:26:45-06,605,11,2022-06-25 06:06:45-06,2,2022-02-15 20:30:53-06
1940,2022-06-17 00:42:22-06,105,451,2022-06-22 04:59:22-06,1,2022-02-15 20:30:53-06
1941,2022-06-17 00:42:45-06,1063,519,2022-06-20 00:12:45-06,1,2022-02-15 20:30:53-06
1942,2022-06-17 00:43:39-06,261,143,2022-06-24 19:24:39-06,1,2022-02-15 20:30:53-06
1943,2022-06-17 00:49:17-06,4327,144,2022-06-19 20:47:17-06,1,2022-02-15 20:30:53-06
1944,2022-06-17 00:50:53-06,318,16,2022-06-22 19:52:53-06,2,2022-02-15 20:30:53-06
1945,2022-06-17 00:51:26-06,3366,207,2022-06-23 06:22:26-06,2,2022-02-15 20:30:53-06
1946,2022-06-17 00:58:39-06,2335,389,2022-06-24 23:49:39-06,2,2022-02-15 20:30:53-06
1947,2022-06-17 01:02:20-06,3344,479,2022-06-25 03:25:20-06,1,2022-02-15 20:30:53-06
1948,2022-06-17 01:06:53-06,46,89,2022-06-20 22:00:53-06,1,2022-02-15 20:30:53-06
1949,2022-06-17 01:19:22-06,1478,208,2022-06-25 01:43:22-06,1,2022-02-15 20:30:53-06
1950,2022-06-17 01:26:52-06,723,594,2022-06-22 01:08:52-06,2,2022-02-15 20:30:53-06
1951,2022-06-17 01:30:35-06,955,123,2022-06-20 03:43:35-06,2,2022-02-15 20:30:53-06
1952,2022-06-17 01:33:02-06,1823,338,2022-06-21 07:00:02-06,2,2022-02-15 20:30:53-06
1953,2022-06-17 01:34:57-06,3549,405,2022-06-24 02:38:57-06,2,2022-02-15 20:30:53-06
1954,2022-06-17 01:37:55-06,3203,533,2022-06-19 19:55:55-06,2,2022-02-15 20:30:53-06
